time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
2022-11-01_14:51:40
0,0,0,str(tail1_pos),str(tail2_pos)),0.020,0.037,3357.50184,S,01827.74564,E,343.3125,-1.3125,13.4375,0.02,-0.02,-0.03,0.003272492347489368,0.0,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.051,0.095,3357.50184,S,01827.74564,E,343.3125,-1.3125,13.4375,0.07,-0.03,-0.12,-0.001090830782496456,0.002181661564992912,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.018,0.033,3357.50184,S,01827.74562,E,343.3125,-1.3125,13.4375,0.09,-0.02,0.03,-0.001090830782496456,-0.001090830782496456,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.030,0.056,3357.50184,S,01827.74560,E,343.3125,-1.3125,13.4375,0.09,-0.04,-0.06,0.00545415391248228,0.004363323129985824,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.038,0.070,3357.50183,S,01827.74559,E,343.3125,-1.3125,13.4375,0.0,-0.05,-0.02,-0.002181661564992912,-0.003272492347489368,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.066,0.121,3357.50181,S,01827.74558,E,343.3125,-1.3125,13.375,0.12,0.8300000000000001,-0.63,-0.06981317007977318,0.019634954084936207,0.007635815477475192
6214,6337,6526,str(tail1_pos),str(tail2_pos)),0.015,0.028,3357.50180,S,01827.74558,E,343.375,-1.0625,12.625,0.1,0.64,0.33,0.003272492347489368,-0.025089107997418487,-0.031634092692397225
6214,6355,6526,str(tail1_pos),str(tail2_pos)),0.034,0.062,3357.50177,S,01827.74556,E,343.1875,0.0625,12.875,-0.23,0.34,-0.48,-0.04581489286485115,-0.019634954084936207,0.11671889372712078
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.552,1.022,3357.50184,S,01827.74563,E,340.25,0.3125,11.6875,-0.22,0.89,0.19,-0.20943951023931956,0.09817477042468103,0.16907877128695067
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.057,0.106,3357.50187,S,01827.74564,E,334.3125,0.5625,12.3125,-0.35000000000000003,-0.28,0.41000000000000003,0.039269908169872414,-0.04254240051736178,0.25634523388666713
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.076,0.141,3357.50185,S,01827.74561,E,326.4375,-0.1875,13.125,0.44,0.3,2.89,0.028361600344907856,-0.0719948316447661,0.06326818538479445
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.012,0.023,3357.50182,S,01827.74558,E,323.25,1.0625,12.4375,-1.09,1.43,-1.22,-0.20616701789183017,-0.0818123086872342,0.4363323129985824
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.018,0.034,3357.50179,S,01827.74553,E,298.0625,-4.25,10.625,0.16,-2.44,2.8000000000000003,0.18653206380689397,-0.6479534848028948,-1.0853766285839737
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.069,0.127,3357.50178,S,01827.74547,E,303.9375,-0.8125,9.5,1.41,-1.17,-1.1,-0.28579766501407144,0.24434609527920614,-0.009817477042468103
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.090,0.167,3357.50178,S,01827.74544,E,315.9375,-3.0625,12.9375,1.02,-1.28,0.9400000000000001,0.12544553998709243,0.008726646259971648,-0.5715953300281429
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.071,0.132,3357.50176,S,01827.74539,E,331.0,-2.5,12.5,-0.11,-1.3800000000000001,0.93,0.04581489286485115,-0.022907446432425576,-0.06654067773228381
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.034,0.064,3357.50178,S,01827.74539,E,335.25,-2.625,13.3125,0.06,-0.22,-0.59,0.022907446432425576,0.003272492347489368,0.003272492347489368
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.012,0.022,3357.50178,S,01827.74540,E,335.25,-2.625,13.1875,0.12,-0.16,0.33,-0.001090830782496456,0.002181661564992912,-0.001090830782496456
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.034,0.063,3357.50175,S,01827.74539,E,335.25,-2.625,13.1875,0.21,-0.32,0.25,-0.004363323129985824,0.002181661564992912,0.001090830782496456
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.055,0.101,3357.50173,S,01827.74539,E,335.25,-2.625,13.25,0.13,-0.24,0.18,-0.00545415391248228,0.007635815477475192,0.001090830782496456
2022-11-01_14:51:54
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.051,0.094,3357.50172,S,01827.74539,E,335.25,-2.5625,13.25,0.06,-0.02,-0.44,0.02399827721492203,0.00545415391248228,0.004363323129985824
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.028,0.051,3357.50172,S,01827.74538,E,335.25,-2.5625,13.25,0.06,0.02,0.45,-0.02181661564992912,0.0,-0.002181661564992912
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.010,0.018,3357.50171,S,01827.74536,E,335.25,-2.5625,13.25,0.02,-0.08,-0.2,0.022907446432425576,0.004363323129985824,0.002181661564992912
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.025,0.047,3357.50172,S,01827.74537,E,335.25,-2.5625,13.25,0.09,-0.16,-0.29,-0.02181661564992912,-0.007635815477475192,-0.004363323129985824
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.033,0.061,3357.50172,S,01827.74538,E,335.25,-2.5625,13.25,0.0,-0.06,0.25,0.0,0.006544984694978736,0.00545415391248228
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.084,0.156,3357.50173,S,01827.74540,E,335.25,-2.5625,13.25,0.09,-0.22,-0.51,0.015271630954950384,-0.001090830782496456,-0.002181661564992912
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.036,0.067,3357.50174,S,01827.74542,E,335.25,-2.5625,13.25,-0.05,-0.2,-0.04,-0.015271630954950384,0.00545415391248228,-0.003272492347489368
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.036,0.066,3357.50174,S,01827.74543,E,335.25,-2.5625,13.25,0.19,0.02,-0.31,0.02399827721492203,0.007635815477475192,0.001090830782496456
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.090,0.166,3357.50172,S,01827.74544,E,335.25,-2.5625,13.25,0.12,-0.1,0.0,-0.01090830782496456,-0.004363323129985824,-0.00545415391248228
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.046,0.084,3357.50172,S,01827.74544,E,335.25,-2.5625,13.25,-0.07,-0.05,0.24,-0.006544984694978736,0.01090830782496456,0.002181661564992912
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.035,0.065,3357.50173,S,01827.74545,E,335.25,-2.5625,13.25,0.2,-0.14,-0.38,0.011999138607461015,-0.004363323129985824,-0.001090830782496456
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.024,0.045,3357.50174,S,01827.74546,E,335.25,-2.5625,13.25,0.07,-0.01,0.19,-0.018544123302439753,-0.003272492347489368,0.0
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.012,0.022,3357.50175,S,01827.74546,E,335.25,-2.5625,13.25,0.1,-0.16,-0.25,0.015271630954950384,-0.001090830782496456,0.002181661564992912
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.002,0.004,3357.50176,S,01827.74547,E,335.25,-2.5625,13.25,0.1,-0.16,-0.08,-0.016362461737446838,-0.008726646259971648,-0.004363323129985824
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.038,0.071,3357.50176,S,01827.74548,E,335.25,-2.5625,13.25,0.07,0.05,0.45,0.007635815477475192,0.007635815477475192,0.0
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.105,0.194,3357.50177,S,01827.74550,E,335.25,-2.625,13.25,0.08,-0.19,-0.62,0.006544984694978736,-0.004363323129985824,0.0
6214,6390,6526,str(tail1_pos),str(tail2_pos)),0.063,0.116,3357.50180,S,01827.74552,E,335.25,-2.5625,13.25,-0.09,0.03,0.38,-0.019634954084936207,0.002181661564992912,0.0
