steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos
2022-10-20_15:15:47,
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.0,-0.25,-0.24,-0.004363323129985824,-0.002181661564992912,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,-0.02,0.01,-0.13,0.0,-0.004363323129985824,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,-0.02,0.29,0.33,-0.003272492347489368,0.0,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.0,-0.11,0.16,-0.001090830782496456,0.0,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.02,-0.02,0.14,0.002181661564992912,0.002181661564992912,0.001090830782496456
2022-10-20_15:15:53,
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,-0.01,0.24,-0.26,0.0,0.002181661564992912,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,-0.01,0.18,0.01,-0.002181661564992912,-0.002181661564992912,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.0,-0.3,-0.12,-0.004363323129985824,0.002181661564992912,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.0,-0.23,-0.13,0.0,0.004363323129985824,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.02,0.3,0.12,-0.003272492347489368,0.003272492347489368,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,0.0,0.25,0.26,-0.002181661564992912,-0.001090830782496456,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.1875,153.3125,-0.04,-0.04,0.11,0.0,0.002181661564992912,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,0.01,-0.26,-0.24,0.002181661564992912,0.001090830782496456,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.01,0.18,0.02,0.0,0.003272492347489368,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,0.0,-0.17,0.27,0.0,0.001090830782496456,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.01,0.17,0.21,-0.001090830782496456,-0.001090830782496456,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.06,0.28,0.2,0.0,0.0,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.01,-0.11,-0.16,-0.001090830782496456,0.0,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.09,0.0,-0.08,0.001090830782496456,0.003272492347489368,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.01,0.1,0.11,0.0,0.0,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.02,0.26,0.0,-0.001090830782496456,0.0,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.01,0.23,0.22,0.0,0.003272492347489368,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.11,-0.16,0.03,0.001090830782496456,0.003272492347489368,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.07,-0.26,-0.2,-0.001090830782496456,0.003272492347489368,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),,,169.875,2.125,153.3125,-0.04,-0.22,0.03,0.001090830782496456,0.001090830782496456,-0.002181661564992912
