time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
2022-11-01_15:02:04
0,0,0,str(tail1_pos),str(tail2_pos)),0.029,0.054,357532S,0182.780,E,130204.00,121.5,-1.0625,12.125,0.06,-0.02,-0.12,0.001090830782496456,-0.006544984694978736,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.022,0.040,3357.50392,S,01827.74791,E,121.8125,-0.375,10.3125,0.25,0.51,0.13,0.05999569303730508,-0.07308566242726255,-0.05781403147231216
6214,7466,6526,str(tail1_pos),str(tail2_pos)),1.256,2.327,3357.50398,S,01827.74818,E,125.0,-1.9375,8.9375,-0.41000000000000003,0.86,-0.44,-0.04690572364734761,-0.02399827721492203,-0.136353847812057
6214,7466,6526,str(tail1_pos),str(tail2_pos)),2.703,5.006,3357.50411,S,01827.74895,E,132.0625,-0.1875,9.4375,0.98,-0.6,-1.11,0.13526301702956053,-0.025089107997418487,-0.36760997370130566
5814,7466,6526,str(tail1_pos),str(tail2_pos)),4.030,7.464,3357.50457,S,01827.75004,E,167.375,1.125,11.0,0.33,0.19,-2.33,0.35015668118136234,-0.06544984694978735,0.9468411192069238
6249,7466,6526,str(tail1_pos),str(tail2_pos)),4.556,8.438,3357.50549,S,01827.75099,E,182.8125,-1.0625,13.5,1.1300000000000001,-1.3,1.72,-0.2454369260617026,0.29888763440402893,-0.5541420375081997
6249,7466,6526,str(tail1_pos),str(tail2_pos)),3.040,5.630,3357.50637,S,01827.75139,E,206.0625,-0.25,11.875,0.3,-0.88,-1.35,0.04908738521234052,0.30325095753401476,-0.08508480103472356
6249,7466,6526,str(tail1_pos),str(tail2_pos)),1.292,2.393,3357.50686,S,01827.75135,E,211.75,-1.75,13.8125,0.19,0.39,-0.3,-0.006544984694978736,0.002181661564992912,0.001090830782496456
6249,7466,6526,str(tail1_pos),str(tail2_pos)),0.022,0.041,3357.50696,S,01827.75132,E,211.8125,-1.375,13.25,0.21,0.13,-0.17,0.001090830782496456,0.003272492347489368,-0.001090830782496456
6249,7466,6526,str(tail1_pos),str(tail2_pos)),0.019,0.036,3357.50694,S,01827.75129,E,211.8125,-1.25,13.125,0.0,0.04,-0.21,0.0,-0.004363323129985824,0.002181661564992912
6249,7466,6526,str(tail1_pos),str(tail2_pos)),0.025,0.046,3357.50690,S,01827.75125,E,211.8125,-1.1875,12.9375,0.2,0.16,0.16,0.001090830782496456,-0.001090830782496456,0.0
6249,7466,6526,str(tail1_pos),str(tail2_pos)),0.014,0.025,3357.50687,S,01827.75122,E,211.8125,-1.1875,12.9375,-0.01,0.15,-0.38,0.008726646259971648,0.004363323129985824,0.0
6249,7466,6526,str(tail1_pos),str(tail2_pos)),0.016,0.029,3357.50684,S,01827.75120,E,211.8125,-1.0625,12.875,-0.02,0.31,-0.22,-0.007635815477475192,0.001090830782496456,0.008726646259971648
6249,7466,6526,str(tail1_pos),str(tail2_pos)),0.031,0.057,3357.50682,S,01827.75118,E,211.75,-0.6875,12.875,-0.92,-0.16,1.1400000000000001,0.006544984694978736,-0.19744037163185854,0.030543261909900768
0,0,0,str(tail1_pos),str(tail2_pos)),0.081,0.150,3357.50680,S,01827.75117,E,211.625,-0.1875,11.3125,0.04,0.03,0.01,0.002181661564992912,-0.001090830782496456,-0.004363323129985824
0,0,0,str(tail1_pos),str(tail2_pos)),0.048,0.089,3357.50680,S,01827.75116,E,212.0,-1.625,11.6875,1.09,-0.17,0.15,-0.025089107997418487,0.18544123302439752,0.04799655442984406
0,0,0,str(tail1_pos),str(tail2_pos)),0.111,0.206,3357.50682,S,01827.75111,E,215.375,-6.9375,21.0,-0.21,-0.68,0.21,-0.016362461737446838,0.007635815477475192,0.23343778745424157
0,0,0,str(tail1_pos),str(tail2_pos)),1.038,1.923,3357.50659,S,01827.75106,E,203.875,-10.8125,21.5,0.75,0.0,-0.85,-0.30870511144649704,-0.08617563181722002,0.4919646829059016
0,0,0,str(tail1_pos),str(tail2_pos)),2.255,4.177,3357.50610,S,01827.75089,E,163.25,-14.5625,23.0,0.79,0.23,-0.11,-0.13853550937704992,0.14835298641951802,0.1832595714594046
0,0,0,str(tail1_pos),str(tail2_pos)),2.931,5.429,3357.50545,S,01827.75051,E,129.125,-23.1875,29.875,0.9,0.51,-0.05,0.05345070834232634,-0.2945243112740431,0.24980024919168842
2022-11-01_15:02:26
0,0,0,str(tail1_pos),str(tail2_pos)),3.032,5.616,3357.50478,S,01827.74995,E,131.125,-25.1875,27.625,1.24,1.01,-0.67,0.2279836335417593,0.15489797111449674,0.16144295580947549
0,0,0,str(tail1_pos),str(tail2_pos)),1.669,3.091,3357.50430,S,01827.74959,E,119.6875,-19.5,22.6875,0.89,-0.5,1.08,0.8901179185171081,-0.7046766854927106,0.06654067773228381
0,0,0,str(tail1_pos),str(tail2_pos)),0.231,0.427,3357.50417,S,01827.74947,E,121.0625,-1.75,8.5,0.12,-0.5700000000000001,-0.14,0.00545415391248228,-0.00545415391248228,-0.05235987755982989
0,0,0,str(tail1_pos),str(tail2_pos)),0.070,0.130,3357.50415,S,01827.74943,E,121.125,-1.6875,10.4375,-0.01,-0.19,-0.03,-0.003272492347489368,0.001090830782496456,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.011,0.020,3357.50416,S,01827.74946,E,121.125,-1.6875,11.0625,-0.03,-0.09,-0.03,0.0,-0.004363323129985824,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.041,0.076,3357.50420,S,01827.74948,E,121.125,-1.6875,11.125,-0.02,-0.09,-0.11,0.003272492347489368,-0.001090830782496456,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.032,0.059,3357.50417,S,01827.74947,E,121.125,-1.625,11.125,0.01,-0.17,-0.14,0.00545415391248228,-0.015271630954950384,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.040,0.074,3357.50411,S,01827.74940,E,115.25,-4.3125,9.5,0.74,0.1,0.0,-0.004363323129985824,-0.16580627893946132,0.08944812416470939
0,0,0,str(tail1_pos),str(tail2_pos)),0.244,0.452,3357.50403,S,01827.74941,E,113.1875,-1.9375,10.5,0.26,-0.14,0.25,0.03599741582238305,0.019634954084936207,-0.15707963267948966
0,0,0,str(tail1_pos),str(tail2_pos)),0.112,0.206,3357.50402,S,01827.74939,E,115.8125,-1.0,11.1875,0.0,0.02,-0.04,-0.003272492347489368,0.001090830782496456,-0.004363323129985824
