2022-10-10_07:23:40,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:41,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:41,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:42,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:42,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:42,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:42,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:43,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:43,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:43,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:44,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:44,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:44,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:44,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:45,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:45,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_07:23:45,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
