time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
2022-11-01_15:05:37
0,0,0,str(tail1_pos),str(tail2_pos)),0.110,0.204,3357.50381,S,01827.74804,E,125.5625,-1.0,10.9375,0.0,-0.12,-0.17,-0.004363323129985824,-0.003272492347489368,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.016,0.029,3357.50384,S,01827.74801,E,125.5625,-1.0,10.9375,-0.05,-0.12,-0.15,-0.001090830782496456,-0.004363323129985824,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.028,0.052,3357.50383,S,01827.74802,E,125.5625,-1.0,10.9375,-0.02,-0.09,-0.29,0.002181661564992912,-0.006544984694978736,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.013,0.025,3357.50382,S,01827.74803,E,125.5625,-1.0,10.9375,0.04,-0.1,-0.14,0.003272492347489368,0.003272492347489368,0.003272492347489368
0,0,0,str(tail1_pos),str(tail2_pos)),0.181,0.335,3357.50383,S,01827.74799,E,125.5625,-1.0,10.9375,-0.02,-0.12,-0.08,-0.001090830782496456,-0.001090830782496456,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.057,0.105,3357.50384,S,01827.74795,E,125.5625,-1.0,10.9375,0.04,-0.07,-0.14,0.002181661564992912,0.001090830782496456,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.046,0.085,3357.50380,S,01827.74794,E,125.5625,-1.0,10.9375,0.05,-0.05,-0.17,0.002181661564992912,-0.001090830782496456,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.041,0.077,3357.50376,S,01827.74793,E,125.5625,-1.0,10.9375,0.01,-0.08,-0.23,0.003272492347489368,-0.001090830782496456,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.045,0.083,3357.50374,S,01827.74795,E,125.5625,-1.0,10.9375,0.0,-0.04,-0.1,0.001090830782496456,-0.00545415391248228,-0.003272492347489368
0,0,0,str(tail1_pos),str(tail2_pos)),0.013,0.025,3357.50372,S,01827.74796,E,125.5625,-0.9375,10.0625,-0.21,0.66,0.07,0.004363323129985824,0.004363323129985824,-0.01090830782496456
6214,7007,6526,str(tail1_pos),str(tail2_pos)),0.069,0.127,3357.50371,S,01827.74795,E,125.125,-0.625,9.4375,0.26,0.47000000000000003,0.43,-0.032724923474893676,0.1439896632895322,-0.02181661564992912
