time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
2022-11-01_14:54:12
0,0,0,str(tail1_pos),str(tail2_pos)),0.020,0.037,3357.50336,S,01827.74961,E,119.8125,-0.875,13.375,-0.01,-0.01,-0.11,0.001090830782496456,0.001090830782496456,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.049,0.090,3357.50345,S,01827.74969,E,119.8125,-0.875,13.375,0.0,-0.01,-0.09,0.002181661564992912,0.001090830782496456,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.013,0.024,3357.50352,S,01827.74981,E,119.8125,-0.875,13.375,0.0,-0.01,-0.15,-0.001090830782496456,-0.003272492347489368,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.025,0.046,3357.50356,S,01827.74987,E,119.8125,-0.875,13.375,0.02,-0.02,0.01,0.0,0.002181661564992912,0.0
6214,6284,6526,str(tail1_pos),str(tail2_pos)),0.023,0.042,3357.50360,S,01827.74990,E,119.8125,-0.875,13.375,0.05,0.0,-0.04,0.001090830782496456,-0.003272492347489368,0.0
6214,6355,6526,str(tail1_pos),str(tail2_pos)),0.057,0.106,3357.50361,S,01827.74990,E,119.875,-0.875,13.375,0.0,0.07,-0.26,-0.003272492347489368,0.008726646259971648,0.001090830782496456
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.056,0.104,3357.50363,S,01827.74988,E,119.8125,-0.75,13.6875,0.22,-0.07,-0.09,-0.006544984694978736,0.016362461737446838,-0.015271630954950384
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.053,0.098,3357.50363,S,01827.74989,E,119.6875,-0.3125,13.375,-0.08,0.12,-0.43,-0.004363323129985824,0.0,0.00545415391248228
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.017,0.032,3357.50361,S,01827.74989,E,119.5625,-0.1875,13.3125,-0.09,0.17,0.29,0.01090830782496456,0.006544984694978736,0.001090830782496456
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.046,0.086,3357.50362,S,01827.74986,E,119.5,-0.125,13.25,0.07,0.01,-0.18,0.04036073895236887,0.006544984694978736,0.03381575425739013
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.179,0.332,3357.50365,S,01827.74987,E,119.3125,-0.3125,13.0,0.0,-0.18,0.17,-0.02399827721492203,0.004363323129985824,-0.008726646259971648
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.029,0.054,3357.50362,S,01827.74987,E,118.8125,-0.625,12.75,-0.08,0.01,-0.36,-0.025089107997418487,0.008726646259971648,-0.001090830782496456
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.054,0.101,3357.50359,S,01827.74993,E,118.625,-0.8125,13.0,-0.3,-0.15,-0.22,0.006544984694978736,0.004363323129985824,-0.015271630954950384
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.019,0.036,3357.50353,S,01827.75012,E,118.4375,-0.9375,13.125,-0.05,-0.28,0.05,0.02399827721492203,-0.008726646259971648,0.007635815477475192
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.050,0.093,3357.50350,S,01827.75019,E,118.125,-0.6875,13.25,0.06,-0.06,0.7000000000000001,0.02399827721492203,-0.003272492347489368,-0.008726646259971648
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.077,0.143,3357.50344,S,01827.75030,E,117.9375,-0.625,13.1875,0.12,0.23,-0.17,-0.004363323129985824,-0.007635815477475192,-0.001090830782496456
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.027,0.050,3357.50344,S,01827.75041,E,117.75,-0.625,13.375,0.07,-0.07,0.17,0.03599741582238305,0.004363323129985824,-0.002181661564992912
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.151,0.280,3357.50341,S,01827.75040,E,117.8125,-0.625,13.25,0.05,0.24,-0.17,0.04690572364734761,0.01090830782496456,0.05781403147231216
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.028,0.051,3357.50342,S,01827.75038,E,117.25,-0.75,12.8125,0.32,-0.01,0.54,0.01090830782496456,-0.017453292519943295,-0.007635815477475192
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.063,0.116,3357.50343,S,01827.75040,E,117.0,-0.6875,13.125,0.16,-0.07,-0.21,-0.007635815477475192,-0.007635815477475192,0.038179077387375956
2022-11-01_14:54:27
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.026,0.047,3357.50344,S,01827.75050,E,116.5,-0.375,13.125,0.12,-0.02,0.63,0.022907446432425576,0.003272492347489368,-0.002181661564992912
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.038,0.070,3357.50345,S,01827.75052,E,116.4375,-0.375,13.1875,-0.08,-0.2,0.01,-0.011999138607461015,0.00545415391248228,0.006544984694978736
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.013,0.024,3357.50345,S,01827.75054,E,116.25,-0.4375,13.25,0.02,-0.07,0.03,0.025089107997418487,0.01090830782496456,0.009817477042468103
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.050,0.093,3357.50344,S,01827.75055,E,115.75,-0.5,13.3125,0.29,-0.3,-0.34,-0.016362461737446838,0.011999138607461015,-0.002181661564992912
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.039,0.071,3357.50345,S,01827.75056,E,115.4375,-0.8125,13.75,-0.12,-0.15,-0.28,0.025089107997418487,-0.0545415391248228,0.011999138607461015
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.142,0.264,3357.50346,S,01827.75059,E,114.875,-0.6875,13.5625,-0.38,0.0,0.15,0.02181661564992912,-0.02945243112740431,-0.008726646259971648
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.217,0.401,3357.50348,S,01827.75066,E,113.8125,-0.375,12.875,2.07,0.17,0.21,0.013089969389957472,0.2530727415391778,-0.09053895494720585
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.140,0.260,3357.50351,S,01827.75069,E,115.4375,-0.75,13.125,-0.06,-0.07,-0.46,0.03599741582238305,-0.02399827721492203,-0.02945243112740431
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.180,0.333,3357.50353,S,01827.75073,E,116.25,-0.625,13.6875,-0.02,0.05,-0.35000000000000003,0.015271630954950384,-0.026179938779914945,-0.013089969389957472
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.213,0.395,3357.50359,S,01827.75078,E,116.875,-0.3125,13.8125,0.04,-0.15,0.18,0.022907446432425576,-0.007635815477475192,-0.007635815477475192
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.185,0.343,3357.50361,S,01827.75085,E,115.0625,-0.875,15.875,0.56,-0.32,0.11,-0.004363323129985824,0.12762720155208535,-0.06763150851478027
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.156,0.288,3357.50360,S,01827.75090,E,119.125,-1.0625,13.3125,-0.12,0.17,-0.02,-0.04363323129985824,-0.02181661564992912,0.08835729338221293
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.190,0.353,3357.50360,S,01827.75093,E,119.3125,-1.375,13.6875,-0.1,0.2,0.3,0.5050546522958591,0.11126473981463851,0.050178215994836975
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.178,0.330,3357.50358,S,01827.75101,E,117.875,-0.8125,13.0,0.01,-0.08,-0.26,0.01090830782496456,-0.028361600344907856,0.017453292519943295
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.324,0.600,3357.50363,S,01827.75110,E,116.5625,-0.4375,13.25,-0.05,-0.19,0.86,-0.02945243112740431,-0.014180800172453928,0.039269908169872414
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.272,0.504,3357.50366,S,01827.75123,E,116.8125,-2.0625,19.4375,0.07,-0.43,0.05,-0.8584838258247108,-0.13526301702956053,-0.015271630954950384
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.328,0.607,3357.50371,S,01827.75133,E,122.25,0.6875,20.4375,-0.27,-0.34,0.1,0.5661411761156606,0.08944812416470939,-0.06435901616729091
6214,6425,6526,str(tail1_pos),str(tail2_pos)),0.358,0.663,3357.50375,S,01827.75144,E,122.875,-0.125,15.6875,-0.05,-0.39,-0.3,-0.04145156973486533,0.10144726277217041,0.04908738521234052
6214,6690,6526,str(tail1_pos),str(tail2_pos)),0.430,0.796,3357.50378,S,01827.75158,E,120.5,-1.3125,17.125,0.34,-0.1,-0.04,-0.016362461737446838,-0.02181661564992912,0.06763150851478027
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.319,0.591,3357.50381,S,01827.75170,E,120.625,-1.125,17.375,0.26,-0.06,-0.32,-0.031634092692397225,0.00545415391248228,0.05781403147231216
2022-11-01_14:54:42
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.285,0.527,3357.50385,S,01827.75183,E,119.5625,-1.3125,17.8125,0.05,-0.16,0.0,0.011999138607461015,0.002181661564992912,-0.0272707695624114
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.207,0.383,3357.50388,S,01827.75191,E,119.4375,-1.4375,16.0625,0.1,-0.04,-0.11,-0.038179077387375956,-0.06654067773228381,0.02399827721492203
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.322,0.596,3357.50389,S,01827.75198,E,119.0625,-1.0625,16.125,-0.07,-0.11,-0.29,0.06654067773228381,-0.016362461737446838,0.061086523819801536
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.101,0.188,3357.50390,S,01827.75201,E,119.0625,-1.5625,14.125,-0.33,0.05,-0.29,0.10581058590215622,0.001090830782496456,-0.039269908169872414
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.052,0.097,3357.50392,S,01827.75200,E,119.1875,-1.0,12.0625,-0.3,0.76,-0.36,-0.031634092692397225,-0.013089969389957472,0.08835729338221293
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.258,0.479,3357.50395,S,01827.75207,E,116.875,-0.4375,12.1875,0.09,-0.18,0.0,0.038179077387375956,-0.05781403147231216,0.07853981633974483
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.216,0.401,3357.50401,S,01827.75226,E,115.3125,-0.9375,11.875,-0.07,0.39,-1.07,-0.03490658503988659,-0.04254240051736178,0.06981317007977318
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.658,1.219,3357.50401,S,01827.75218,E,114.875,-0.9375,11.875,-0.26,0.25,0.11,-0.013089969389957472,-0.05781403147231216,0.04036073895236887
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.110,0.204,3357.50403,S,01827.75213,E,114.5625,-0.8125,11.8125,-0.03,0.0,0.23,0.04799655442984406,-0.04036073895236887,0.09272061651219876
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.052,0.096,3357.50409,S,01827.75210,E,114.125,-0.5625,11.6875,0.12,0.07,0.64,-0.014180800172453928,-0.015271630954950384,0.07635815477475191
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.040,0.075,3357.50412,S,01827.75208,E,113.4375,-0.625,11.6875,-0.53,0.06,-0.32,0.04145156973486533,-0.06981317007977318,0.13308135546456762
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.060,0.112,3357.50413,S,01827.75204,E,112.6875,-0.5625,11.4375,0.26,0.17,-1.04,0.016362461737446838,-0.026179938779914945,0.13744467859455345
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.113,0.210,3357.50413,S,01827.75199,E,111.8125,-0.625,11.75,-0.47000000000000003,0.23,-0.42,0.039269908169872414,-0.02181661564992912,0.07417649320975901
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.525,0.973,3357.50412,S,01827.75212,E,111.375,-0.5625,11.6875,-0.28,0.25,-0.1,-0.0719948316447661,-0.018544123302439753,0.13308135546456762
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.933,1.728,3357.50414,S,01827.75239,E,110.5,-0.375,12.1875,-0.72,0.17,-0.65,-0.007635815477475192,-0.04145156973486533,0.13526301702956053
6214,6725,6526,str(tail1_pos),str(tail2_pos)),1.685,3.120,3357.50404,S,01827.75283,E,108.3125,-0.5625,12.75,-0.33,0.1,0.65,0.037088246604879506,0.014180800172453928,0.12980886311707826
6214,6725,6526,str(tail1_pos),str(tail2_pos)),2.377,4.402,3357.50394,S,01827.75361,E,99.5,-0.625,12.5625,-0.49,0.56,-0.12,-0.0719948316447661,-0.016362461737446838,0.10144726277217041
6214,6725,6526,str(tail1_pos),str(tail2_pos)),0.631,1.169,3357.50391,S,01827.75403,E,359.1875,-19.0625,14.6875,1.41,-0.31,-0.14,-0.48432886742842646,-0.38069994309126315,1.7987799603366559
