time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
6214,7978,6526,str(tail1_pos),str(tail2_pos)),6.183,11.450,3357.50472,S,01827.75363,E,108.5,-0.1875,11.4375,-0.73,0.07,1.72,-0.05235987755982989,0.16689710972195776,0.050178215994836975
6214,7978,6526,str(tail1_pos),str(tail2_pos)),7.577,14.033,3357.50501,S,01827.75600,E,107.875,-0.25,11.1875,-2.79,-1.27,-1.98,0.16580627893946132,0.22252947962927702,0.009817477042468103
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.658,16.035,3357.50530,S,01827.75877,E,107.8125,-0.4375,10.25,3.59,-0.4,1.11,-0.12217304763960307,-0.23889194136672387,-0.003272492347489368
6214,7978,6526,str(tail1_pos),str(tail2_pos)),9.911,18.356,3357.50552,S,01827.76195,E,106.0625,-0.0625,10.75,-4.46,-0.08,0.27,0.09708393964218458,0.10144726277217041,0.22580197197676638
6214,7978,6526,str(tail1_pos),str(tail2_pos)),11.019,20.407,3357.50538,S,01827.76549,E,97.25,4.125,14.0625,0.66,-3.73,-2.79,-0.136353847812057,-0.2617993877991494,0.6795875774952921
6214,7978,6526,str(tail1_pos),str(tail2_pos)),10.023,18.563,3357.50520,S,01827.76891,E,104.125,1.25,11.25,1.21,-0.11,-3.58,-0.10690141668465268,0.5290529295107811,-0.16144295580947549
6214,7978,6526,str(tail1_pos),str(tail2_pos)),9.230,17.094,3357.50528,S,01827.77206,E,109.3125,-0.375,12.1875,-2.37,0.68,2.0,0.12871803233458182,0.2007128639793479,-0.04363323129985824
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.640,16.001,3357.50551,S,01827.77497,E,106.3125,-6.3125,11.3125,3.91,-0.46,2.5,0.10690141668465268,-0.1341721862470641,-0.37088246604879505
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.508,15.757,3357.50570,S,01827.77781,E,107.4375,-2.5625,11.6875,3.93,0.26,-0.98,0.02181661564992912,-0.284706834231575,-0.09272061651219876
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.149,15.091,3357.50585,S,01827.78055,E,138.0625,8.0625,3.25,1.01,-4.18,-4.49,-0.42542400517361784,-0.6697701004528239,-1.5991579271398044
2022-11-01_15:08:04
6214,7978,6526,str(tail1_pos),str(tail2_pos)),3.435,6.361,3357.50626,S,01827.78201,E,168.0,20.625,7.9375,1.96,-4.13,-0.66,0.025089107997418487,-0.5465062220307244,-1.036289243371633
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.193,0.358,3357.50644,S,01827.78233,E,193.0625,3.5,17.625,-0.79,1.01,-0.61,-0.34797501961636945,1.5337080801900171,-1.1966413683986121
6214,7978,6526,str(tail1_pos),str(tail2_pos)),1.412,2.616,3357.50663,S,01827.78209,E,231.3125,2.6875,5.0,0.7000000000000001,-1.21,-2.65,-0.22580197197676638,0.3043417883165112,-1.1660981064887115
0,0,0,str(tail1_pos),str(tail2_pos)),2.405,4.454,3357.50672,S,01827.78139,E,267.4375,0.625,8.3125,-0.21,0.8,-1.08,-0.24216443371421323,0.3643374813538163,-0.48651052899341934
0,0,0,str(tail1_pos),str(tail2_pos)),2.997,5.551,3357.50678,S,01827.78043,E,277.5625,0.6875,9.0625,-1.67,-0.74,-0.38,-0.15926129424448257,-0.001090830782496456,0.41233403578366035
0,0,0,str(tail1_pos),str(tail2_pos)),3.210,5.946,3357.50686,S,01827.77937,E,264.9375,-0.5,10.5625,-0.96,-0.25,0.87,-0.1734420944169365,0.04363323129985824,0.8093964406123704
0,0,0,str(tail1_pos),str(tail2_pos)),3.165,5.862,3357.50716,S,01827.77837,E,249.6875,3.0625,10.8125,0.91,0.11,-0.72,-0.1908953869368798,-0.23125612588924865,0.2585268954516601
0,0,0,str(tail1_pos),str(tail2_pos)),3.097,5.735,3357.50764,S,01827.77753,E,237.5,2.75,12.0625,0.98,-0.32,0.55,-0.2454369260617026,-0.19198621771937624,-0.7788531787024695
0,0,0,str(tail1_pos),str(tail2_pos)),3.130,5.796,3357.50802,S,01827.77660,E,262.25,1.0625,7.125,-0.11,-2.68,0.49,0.8050331174823845,0.2945243112740431,-0.8323038870447959
0,0,0,str(tail1_pos),str(tail2_pos)),0.919,1.702,3357.50824,S,01827.77612,E,291.125,-2.25,9.0,-0.8300000000000001,-0.05,-1.1,0.04799655442984406,-0.42215151282612845,0.016362461737446838
