time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
6214,7519,6526,str(tail1_pos),str(tail2_pos)),2.881,5.336,3357.50365,S,01827.74917,E,123.4375,-1.375,10.5,0.22,0.84,3.56,0.14835298641951802,-0.07963064712224129,-0.0545415391248228
6214,7519,6526,str(tail1_pos),str(tail2_pos)),4.236,7.845,3357.50391,S,01827.75038,E,126.0625,-1.0,9.5625,0.4,0.56,-1.79,0.016362461737446838,0.29888763440402893,0.04581489286485115
6231,7519,6526,str(tail1_pos),str(tail2_pos)),5.555,10.288,3357.50429,S,01827.75203,E,106.25,-7.1875,9.25,-0.64,1.08,1.06,-0.12544553998709243,-0.10144726277217041,0.6501351463678877
7978,7519,6526,str(tail1_pos),str(tail2_pos)),6.289,11.647,3357.50424,S,01827.75404,E,66.8125,-1.125,13.8125,3.25,-0.6900000000000001,-4.08,0.025089107997418487,0.3272492347489368,0.9228428419920017
7978,7519,6526,str(tail1_pos),str(tail2_pos)),7.088,13.127,3357.50324,S,01827.75593,E,62.0625,-2.5,10.8125,2.19,-0.8200000000000001,-0.88,-0.4526947747360292,-0.43960480534607177,0.28688849579656794
7978,7519,6526,str(tail1_pos),str(tail2_pos)),5.550,10.278,3357.50209,S,01827.75742,E,56.5,-5.6875,10.9375,-2.65,-0.73,6.66,0.284706834231575,0.7232208087951503,-0.5290529295107811
7978,7519,6526,str(tail1_pos),str(tail2_pos)),4.357,8.070,3357.50106,S,01827.75840,E,51.4375,0.1875,9.875,0.41000000000000003,-0.31,-2.44,0.11235557059713497,0.07963064712224129,0.9522952731194061
7978,7519,6526,str(tail1_pos),str(tail2_pos)),3.579,6.628,3357.50011,S,01827.75888,E,29.375,-7.75,6.9375,-1.68,-0.52,-2.04,0.47451139038595835,-0.017453292519943295,0.36979163526629855
2022-11-01_15:04:28
7978,7519,6526,str(tail1_pos),str(tail2_pos)),2.209,4.091,3357.49941,S,01827.75894,E,15.5625,0.25,13.25,0.31,-0.88,0.18,-0.016362461737446838,-0.008726646259971648,-0.03490658503988659
7978,7519,6526,str(tail1_pos),str(tail2_pos)),0.156,0.289,3357.49928,S,01827.75894,E,14.375,1.5,11.5,-0.1,-0.07,-0.3,0.003272492347489368,-0.006544984694978736,0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.079,0.147,3357.49932,S,01827.75897,E,13.5,-1.0,9.5,-0.37,0.2,0.2,0.25416357232167425,-0.08617563181722002,0.19525871006686563
0,0,0,str(tail1_pos),str(tail2_pos)),2.546,4.714,3357.49962,S,01827.75849,E,269.0,-4.375,6.25,0.78,0.39,-1.58,-0.5737769915931359,-0.5977752688080579,0.007635815477475192
0,0,0,str(tail1_pos),str(tail2_pos)),2.808,5.201,3357.49999,S,01827.75771,E,257.3125,-0.75,6.375,1.18,-0.91,1.1400000000000001,0.00545415391248228,-0.38069994309126315,-0.5377795757707527
0,0,0,str(tail1_pos),str(tail2_pos)),3.164,5.859,3357.50026,S,01827.75676,E,262.5,6.375,1.875,-0.51,-0.13,0.98,0.08072147790473774,-0.02945243112740431,-0.03381575425739013
0,0,0,str(tail1_pos),str(tail2_pos)),3.201,5.928,3357.50060,S,01827.75578,E,257.8125,2.0625,4.0625,0.45,-0.26,1.51,0.13853550937704992,0.24434609527920614,-0.4243331743911214
0,0,0,str(tail1_pos),str(tail2_pos)),3.079,5.703,3357.50091,S,01827.75480,E,261.1875,2.0625,0.9375,-0.14,0.05,-1.72,-0.10799224746714914,0.17016960206944712,-0.26725354171163174
0,0,0,str(tail1_pos),str(tail2_pos)),3.256,6.031,3357.50116,S,01827.75378,E,262.625,-0.3125,2.5625,-0.45,-0.36,1.17,-0.009817477042468103,-0.17889624832941878,0.2694352032766246
0,0,0,str(tail1_pos),str(tail2_pos)),3.374,6.249,3357.50142,S,01827.75271,E,274.0,0.5625,0.6875,-0.58,-0.33,-0.63,-0.032724923474893676,-0.14180800172453928,0.0272707695624114
0,0,0,str(tail1_pos),str(tail2_pos)),3.487,6.458,3357.50165,S,01827.75159,E,266.4375,-0.25,1.1875,0.17,-1.05,0.98,0.14180800172453928,0.015271630954950384,0.4177881896961426
0,0,0,str(tail1_pos),str(tail2_pos)),3.343,6.192,3357.50192,S,01827.75050,E,256.125,2.6875,-0.1875,0.79,-0.65,0.3,0.09599310885968812,0.17453292519943295,0.29670597283903605
0,0,0,str(tail1_pos),str(tail2_pos)),3.201,5.929,3357.50236,S,01827.74955,E,245.3125,-2.9375,1.875,0.49,-0.71,1.27,-0.06981317007977318,-0.20180369476184434,0.4363323129985824
0,0,0,str(tail1_pos),str(tail2_pos)),2.648,4.904,3357.50277,S,01827.74876,E,250.4375,-0.0625,5.1875,-0.6,-1.21,0.65,0.34470252726888007,-0.27052603405912107,0.5039638215133626
0,0,0,str(tail1_pos),str(tail2_pos)),2.330,4.316,3357.50312,S,01827.74807,E,214.3125,3.5625,5.375,-1.41,-0.22,-0.03,-0.24870941840919197,-0.19853120241435498,1.1802789066611654
0,0,0,str(tail1_pos),str(tail2_pos)),0.531,0.983,3357.50328,S,01827.74779,E,179.75,2.9375,3.4375,-0.13,-0.61,-2.44,0.4494222823885399,0.038179077387375956,1.2849986617808251
0,0,0,str(tail1_pos),str(tail2_pos)),1.591,2.946,3357.50357,S,01827.74794,E,134.8125,3.375,2.0625,-0.54,-0.65,0.17,-0.7046766854927106,0.48432886742842646,0.39269908169872414
0,0,0,str(tail1_pos),str(tail2_pos)),0.557,1.031,3357.50379,S,01827.74808,E,124.4375,-0.125,9.125,0.39,-1.59,0.72,0.03381575425739013,0.11780972450961724,-0.02945243112740431
0,0,0,str(tail1_pos),str(tail2_pos)),0.068,0.127,3357.50383,S,01827.74811,E,124.8125,-1.3125,10.0,0.09,-0.1,0.05,0.026179938779914945,-0.02399827721492203,-0.18762289458939044
0,0,0,str(tail1_pos),str(tail2_pos)),0.078,0.145,3357.50381,S,01827.74810,E,125.5,-1.0625,10.6875,0.07,-0.06,-0.05,-0.002181661564992912,0.0,-0.001090830782496456
