time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.265,15.307,3357.50443,S,01827.78792,E,347.125,-4.0625,6.9375,1.46,0.55,1.78,-0.5781403147231217,0.5541420375081997,1.0919216132789524
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.195,15.177,3357.50395,S,01827.79061,E,345.8125,-4.8125,7.4375,-3.0300000000000002,-0.6,0.52,-0.4166973589136462,0.36106498900632694,1.074468320759009
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.239,15.259,3357.50350,S,01827.79328,E,344.6875,-5.25,7.6875,1.23,-0.3,0.87,-0.5661411761156606,0.2617993877991494,1.1780972450961724
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.419,15.592,3357.50308,S,01827.79603,E,342.75,-5.8125,8.25,0.88,0.36,4.91,-0.5377795757707527,0.4276056667386107,0.9381144729469522
2022-11-01_15:12:26
6214,7978,6526,str(tail1_pos),str(tail2_pos)),8.346,15.457,3357.50270,S,01827.79878,E,342.25,-6.125,8.5625,-0.76,-1.11,-2.31,-0.3883357585687383,0.13308135546456762,1.1279190291013355
6214,7978,6526,str(tail1_pos),str(tail2_pos)),3.351,6.207,3357.50244,S,01827.80035,E,341.0625,-6.6875,9.0,0.59,-0.7000000000000001,1.74,-0.6915867161027531,0.1439896632895322,1.0995574287564276
6214,7978,6526,str(tail1_pos),str(tail2_pos)),1.420,2.630,3357.50252,S,01827.80037,E,325.1875,-6.125,14.1875,2.2800000000000002,1.45,3.59,-0.3621558197888234,-0.30543261909900765,0.6217735460229799
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.756,1.400,3357.50261,S,01827.80011,E,325.5625,-10.8125,6.125,-1.83,-0.79,-2.15,0.1407171709420428,-0.6501351463678877,0.24216443371421323
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.202,0.374,3357.50265,S,01827.80001,E,333.875,-2.375,16.0625,0.78,-0.38,-0.14,0.0545415391248228,0.04036073895236887,-0.017453292519943295
0,0,0,str(tail1_pos),str(tail2_pos)),0.173,0.320,3357.50273,S,01827.80016,E,338.5625,-2.625,15.125,0.07,0.06,0.0,-0.003272492347489368,-0.001090830782496456,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.110,0.203,3357.50271,S,01827.80013,E,342.5,-2.5625,15.125,0.08,0.04,-0.1,-0.001090830782496456,0.001090830782496456,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.062,0.115,3357.50272,S,01827.80011,E,345.125,-2.5625,15.125,0.06,0.05,-0.09,0.0,-0.002181661564992912,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.019,0.034,3357.50272,S,01827.80009,E,345.1875,-2.4375,14.9375,0.01,0.12,0.06,0.003272492347489368,0.0,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.045,0.084,3357.50272,S,01827.80010,E,346.4375,-2.375,14.875,0.0,0.01,0.0,-0.002181661564992912,0.003272492347489368,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.143,0.264,3357.50265,S,01827.80005,E,348.3125,-2.375,14.875,0.06,0.04,0.0,0.001090830782496456,0.0,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.042,0.079,3357.50265,S,01827.80005,E,349.0,-2.25,14.875,0.06,0.04,-0.08,0.001090830782496456,0.002181661564992912,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.040,0.074,3357.50263,S,01827.80003,E,350.375,-2.375,14.9375,-0.52,0.01,0.1,-0.009817477042468103,-0.14944381720201447,0.06217735460229799
0,0,0,str(tail1_pos),str(tail2_pos)),0.960,1.778,3357.50270,S,01827.80021,E,337.875,-2.375,2.625,-0.51,0.26,-2.61,0.16689710972195776,0.866119641302186,0.9010262263420726
0,0,0,str(tail1_pos),str(tail2_pos)),2.522,4.670,3357.50291,S,01827.79969,E,279.3125,0.25,1.0,0.6,0.4,-3.69,0.13962634015954636,0.2923426497090502,-0.4166973589136462
0,0,0,str(tail1_pos),str(tail2_pos)),1.827,3.383,3357.50305,S,01827.79905,E,277.75,-0.375,3.0625,-0.23,0.92,0.08,-0.35124751196385884,-0.2083486794568231,0.5061454830783556
0,0,0,str(tail1_pos),str(tail2_pos)),3.045,5.639,3357.50323,S,01827.79793,E,270.1875,5.125,-1.3125,-0.33,-0.17,-2.0300000000000002,-0.04908738521234052,0.04908738521234052,0.4494222823885399
0,0,0,str(tail1_pos),str(tail2_pos)),2.091,3.873,3357.50352,S,01827.79726,E,249.9375,6.875,-0.1875,-0.86,-0.16,-2.34,0.2301652951067522,-0.2585268954516601,0.49960049838337683
0,0,0,str(tail1_pos),str(tail2_pos)),2.597,4.810,3357.50367,S,01827.79644,E,257.875,7.375,4.375,0.45,0.29,-0.14,0.1930770485018727,-0.16907877128695067,-0.11235557059713497
0,0,0,str(tail1_pos),str(tail2_pos)),2.250,4.166,3357.50381,S,01827.79568,E,267.5625,7.5,4.5625,0.08,-1.1400000000000001,3.31,-0.050178215994836975,-0.2181661564992912,-0.4559672670835186
2022-11-01_15:12:44
0,0,0,str(tail1_pos),str(tail2_pos)),2.175,4.028,3357.50381,S,01827.79498,E,276.625,11.3125,2.5,1.36,0.99,0.55,-0.5585053606381855,0.4756022211684548,-0.12762720155208535
0,0,0,str(tail1_pos),str(tail2_pos)),1.588,2.942,3357.50379,S,01827.79443,E,274.8125,13.25,3.625,-0.5,-0.64,-0.74,0.4461497900410505,0.11671889372712078,-0.016362461737446838
0,0,0,str(tail1_pos),str(tail2_pos)),1.969,3.647,3357.50383,S,01827.79368,E,269.3125,14.0,3.375,2.91,1.07,1.36,-0.779944009484966,-0.04690572364734761,-1.2664545384783854
0,0,0,str(tail1_pos),str(tail2_pos)),2.135,3.954,3357.50400,S,01827.79297,E,277.1875,12.875,-3.25,-0.05,-0.4,-2.73,0.2617993877991494,-0.30543261909900765,0.4341506514335895
0,0,0,str(tail1_pos),str(tail2_pos)),2.594,4.804,3357.50416,S,01827.79205,E,282.0,16.5625,4.4375,-0.15,0.48,-2.56,-0.05781403147231216,0.4068798818711781,-0.37960911230876665
0,0,0,str(tail1_pos),str(tail2_pos)),2.620,4.851,3357.50430,S,01827.79110,E,287.625,17.4375,8.5625,-1.81,-0.87,3.46,-0.2596177262341565,-0.3327033886614191,-0.5225079448158024
0,0,0,str(tail1_pos),str(tail2_pos)),2.285,4.231,3357.50439,S,01827.79046,E,293.625,19.5625,6.5625,2.82,-1.19,4.26,-0.2007128639793479,0.3097959422289935,-0.18216874067690814
0,0,0,str(tail1_pos),str(tail2_pos)),2.689,4.981,3357.50427,S,01827.78951,E,302.5,21.9375,2.4375,1.35,-0.05,2.22,-0.14508049407202864,0.11017390903214205,0.05345070834232634
0,0,0,str(tail1_pos),str(tail2_pos)),1.622,3.004,3357.50433,S,01827.78894,E,304.5,20.8125,-2.5,-1.45,-0.35000000000000003,-2.91,-0.1407171709420428,-0.16907877128695067,0.47451139038595835
0,0,0,str(tail1_pos),str(tail2_pos)),2.571,4.761,3357.50426,S,01827.78798,E,298.5625,22.5,0.0,0.07,0.67,-3.86,0.31306843457648287,-0.17235126363444003,-0.1308996938995747
0,0,0,str(tail1_pos),str(tail2_pos)),2.842,5.263,3357.50412,S,01827.78698,E,302.0,24.4375,2.3125,-1.6600000000000001,-1.87,0.36,0.6272276999354622,0.17998707911191522,0.35561083509384467
0,0,0,str(tail1_pos),str(tail2_pos)),3.045,5.639,3357.50397,S,01827.78581,E,300.25,22.625,-0.3125,-2.2,-1.03,-1.3,0.011999138607461015,-0.14180800172453928,0.767944870877505
0,0,0,str(tail1_pos),str(tail2_pos)),3.638,6.738,3357.50383,S,01827.78460,E,285.9375,19.375,0.3125,-0.33,-0.8200000000000001,-3.66,0.037088246604879506,-0.5617778529856748,0.13962634015954636
0,0,0,str(tail1_pos),str(tail2_pos)),2.508,4.644,3357.50337,S,01827.78300,E,292.875,18.75,4.8125,-0.85,-0.91,0.0,0.7308566242726255,-0.13308135546456762,0.21271200258680892
0,0,0,str(tail1_pos),str(tail2_pos)),2.658,4.923,3357.50332,S,01827.78225,E,291.75,21.75,0.6875,0.58,0.15,-0.28,-0.8323038870447959,-0.5290529295107811,-0.717766654882668
0,0,0,str(tail1_pos),str(tail2_pos)),2.753,5.099,3357.50323,S,01827.78124,E,297.6875,20.3125,-0.6875,-0.8,-0.96,-1.6,0.22689280275926285,-0.42542400517361784,0.19416787928436915
0,0,0,str(tail1_pos),str(tail2_pos)),2.817,5.217,3357.50328,S,01827.78047,E,293.8125,20.5,0.25,0.29,0.39,-3.52,0.10362892433716332,0.21598449493429828,-0.07526732399225546
0,0,0,str(tail1_pos),str(tail2_pos)),2.648,4.904,3357.50320,S,01827.77953,E,294.9375,23.9375,-0.5,0.48,1.51,-4.8500000000000005,0.45705809786601503,0.5137812985558308,0.10471975511965978
0,0,0,str(tail1_pos),str(tail2_pos)),2.958,5.478,3357.50319,S,01827.77863,E,285.25,22.75,5.8125,0.03,-1.53,4.8,-0.23561944901923448,-0.17562375598192942,-0.7821256710499589
0,0,0,str(tail1_pos),str(tail2_pos)),2.770,5.130,3357.50314,S,01827.77761,E,287.0,20.125,-2.5,0.2,0.63,-0.54,-0.791943148092427,-0.5377795757707527,-0.3021601267515183
2022-11-01_15:13:04
0,0,0,str(tail1_pos),str(tail2_pos)),2.762,5.115,3357.50314,S,01827.77664,E,287.1875,22.375,-2.375,-0.97,-0.08,-3.06,-0.2683443724941282,-0.29888763440402893,0.2585268954516601
0,0,0,str(tail1_pos),str(tail2_pos)),2.862,5.301,3357.50324,S,01827.77564,E,290.0625,19.3125,0.375,-1.9100000000000001,-0.62,-2.27,0.09926560120717749,-0.38724492778624187,0.4374231437810788
0,0,0,str(tail1_pos),str(tail2_pos)),2.752,5.096,3357.50323,S,01827.77462,E,289.375,21.375,-0.5,-0.23,0.3,-3.5300000000000002,0.14180800172453928,0.16471544815696484,0.2781618495365963
0,0,0,str(tail1_pos),str(tail2_pos)),2.780,5.149,3357.50320,S,01827.77359,E,282.5625,22.75,2.6875,2.21,0.49,0.51,-0.806123948264881,-0.20507618710933373,-0.7166758241001716
0,0,0,str(tail1_pos),str(tail2_pos)),2.847,5.273,3357.50309,S,01827.77253,E,294.5625,20.5625,0.1875,2.52,0.16,3.7,-0.5050546522958591,-0.2825251726665821,0.23125612588924865
0,0,0,str(tail1_pos),str(tail2_pos)),3.069,5.684,3357.50300,S,01827.77137,E,302.1875,21.3125,-3.1875,0.48,1.45,-1.74,-0.5508695451607103,-0.20507618710933373,0.5715953300281429
0,0,0,str(tail1_pos),str(tail2_pos)),3.253,6.025,3357.50294,S,01827.77021,E,297.4375,21.6875,-1.4375,-0.36,0.17,-3.72,-0.10690141668465268,-0.09926560120717749,-0.009817477042468103
0,0,0,str(tail1_pos),str(tail2_pos)),2.979,5.517,3357.50281,S,01827.76913,E,301.8125,24.5625,-3.125,-2.77,-0.7000000000000001,-2.17,-0.14289883250703572,-0.3567016658763411,0.5410520681182421
0,0,0,str(tail1_pos),str(tail2_pos)),2.850,5.278,3357.50276,S,01827.76811,E,300.0,23.1875,2.25,-2.64,-2.06,3.63,0.96647607329186,0.34033920413889424,0.37306412761378793
0,0,0,str(tail1_pos),str(tail2_pos)),2.806,5.197,3357.50275,S,01827.76710,E,299.3125,20.4375,-2.0,1.31,1.11,1.92,-0.5792311455056182,-0.07963064712224129,0.06981317007977318
0,0,0,str(tail1_pos),str(tail2_pos)),2.773,5.136,3357.50276,S,01827.76613,E,282.3125,21.4375,3.3125,1.8900000000000001,0.01,1.69,-0.6326818538479445,-0.21707532571679475,-0.8235772407848243
0,0,0,str(tail1_pos),str(tail2_pos)),2.537,4.699,3357.50283,S,01827.76525,E,289.75,19.125,-2.25,-0.58,-0.21,-2.89,-0.136353847812057,-0.2650718801466388,-0.00545415391248228
0,0,0,str(tail1_pos),str(tail2_pos)),2.563,4.746,3357.50277,S,01827.76437,E,294.6875,20.375,2.5,-2.36,-0.52,-2.19,0.40578905108868163,-0.28907015736156083,0.8650288105196896
0,0,0,str(tail1_pos),str(tail2_pos)),2.741,5.077,3357.50282,S,01827.76347,E,277.75,17.0625,0.4375,0.46,-0.61,-1.62,0.34579335805137656,-0.36106498900632694,0.17671458676442586
0,0,0,str(tail1_pos),str(tail2_pos)),2.530,4.685,3357.50302,S,01827.76257,E,286.3125,23.0,4.5,2.56,-0.87,5.13,-0.2650718801466388,0.7068583470577035,-0.25743606466916363
0,0,0,str(tail1_pos),str(tail2_pos)),2.507,4.643,3357.50314,S,01827.76173,E,291.25,21.75,1.375,1.27,0.18,2.8000000000000003,-0.7504915783575618,0.24980024919168842,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),2.428,4.496,3357.50318,S,01827.76091,E,295.125,20.8125,-2.375,-0.53,0.42,-4.32,0.30543261909900765,0.10253809355466686,-0.33161255787892263
0,0,0,str(tail1_pos),str(tail2_pos)),2.298,4.257,3357.50319,S,01827.76011,E,300.75,24.0,7.875,-1.67,-1.3900000000000001,2.81,0.8955720724295904,0.3621558197888234,0.21707532571679475
0,0,0,str(tail1_pos),str(tail2_pos)),2.356,4.364,3357.50323,S,01827.75930,E,277.0,20.25,1.375,0.54,0.9500000000000001,-1.37,-0.4657847441259867,0.06654067773228381,-0.12326387842209953
0,0,0,str(tail1_pos),str(tail2_pos)),2.406,4.456,3357.50342,S,01827.75851,E,267.9375,16.0625,4.25,-1.54,-0.14,-1.45,0.6915867161027531,-0.5355979142057599,0.6806784082777885
