time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.068,0.126,3357.50198,S,01827.77038,E,52.625,-1.1875,8.25,-0.03,-0.39,-0.08,-0.15271630954950383,-0.020725784867432664,-0.032724923474893676
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.084,0.155,3357.50199,S,01827.77039,E,52.25,-0.0625,10.6875,-2.36,3.0300000000000002,4.51,0.10471975511965978,0.05781403147231216,0.026179938779914945
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.094,0.173,3357.50198,S,01827.77041,E,52.8125,-0.0625,13.4375,0.15,0.41000000000000003,4.3100000000000005,-0.13962634015954636,0.13526301702956053,-0.055632369907319255
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.035,0.065,3357.50198,S,01827.77046,E,51.4375,-1.75,9.25,-0.09,-0.58,-0.25,-0.06326818538479445,-0.017453292519943295,0.013089969389957472
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.133,0.247,3357.50194,S,01827.77050,E,51.6875,-1.625,8.6875,0.0,-0.06,-0.3,0.039269908169872414,-0.011999138607461015,-0.004363323129985824
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.192,0.355,3357.50190,S,01827.77050,E,51.3125,-2.3125,-0.375,0.13,0.31,-0.5,0.09708393964218458,-0.019634954084936207,0.0
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.222,0.410,3357.50188,S,01827.77050,E,51.6875,-1.1875,-3.4375,-0.19,-0.14,-0.76,0.006544984694978736,-0.0916297857297023,0.02181661564992912
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.247,0.457,3357.50183,S,01827.77050,E,47.0625,0.375,4.0625,0.54,-0.5700000000000001,3.29,1.0537425358915764,0.24870941840919197,0.1265363707695889
2022-11-01_15:11:24
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.030,0.056,3357.50179,S,01827.77054,E,5.4375,-0.3125,-4.4375,-0.1,-0.88,0.22,-0.6261368691529657,0.33052172709642613,-0.12326387842209953
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.417,0.772,3357.50182,S,01827.77051,E,9.5625,-0.75,1.0,-0.59,0.93,-2.92,0.06435901616729091,0.009817477042468103,-0.34470252726888007
6214,7978,6526,str(tail1_pos),str(tail2_pos)),1.774,3.286,3357.50222,S,01827.77052,E,23.4375,-1.0625,4.5,2.02,0.8,0.62,0.3043417883165112,-0.24216443371421323,0.1832595714594046
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.082,0.152,3357.50220,S,01827.77056,E,22.5625,-1.25,8.5,-0.24,-1.1300000000000001,-0.36,0.507236313860852,-0.014180800172453928,-0.019634954084936207
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.450,0.833,3357.50214,S,01827.77049,E,9.625,-0.625,14.125,-0.67,-0.32,0.44,-0.27379852640661045,0.3643374813538163,-0.5443245604657315
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.311,0.577,3357.50214,S,01827.77048,E,16.875,-1.625,-7.1875,0.86,-2.89,-0.4,0.8475755179997463,-0.48651052899341934,0.16689710972195776
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.094,0.175,3357.50220,S,01827.77048,E,15.125,-1.25,-4.0625,-0.2,-2.29,0.49,-1.5926129424448257,0.007635815477475192,0.10690141668465268
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.525,0.973,3357.50224,S,01827.77055,E,14.4375,-1.25,10.0625,-0.9500000000000001,1.74,1.45,0.5726861608106394,-0.28034351110158917,0.1559888018969932
6214,7978,6526,str(tail1_pos),str(tail2_pos)),0.097,0.180,3357.50226,S,01827.77059,E,19.375,1.9375,10.25,0.05,0.42,0.05,-0.008726646259971648,0.011999138607461015,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.045,0.084,3357.50229,S,01827.77053,E,19.375,2.0,9.1875,0.04,0.14,-0.15,-0.001090830782496456,0.0,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.035,0.065,3357.50233,S,01827.77051,E,339.0,1.25,3.8125,0.55,-0.42,-1.1500000000000001,0.20289452554434081,-0.13744467859455345,1.3406310316881445
0,0,0,str(tail1_pos),str(tail2_pos)),1.206,2.233,3357.50243,S,01827.77021,E,310.8125,1.4375,6.0625,0.5700000000000001,-0.17,-0.28,0.15489797111449674,0.11999138607461016,0.5235987755982988
0,0,0,str(tail1_pos),str(tail2_pos)),0.627,1.162,3357.50237,S,01827.76990,E,286.5625,-0.9375,4.4375,-0.2,-0.05,0.25,0.04254240051736178,0.04036073895236887,0.5366887449882564
0,0,0,str(tail1_pos),str(tail2_pos)),0.084,0.156,3357.50237,S,01827.76976,E,278.5625,3.9375,5.6875,-0.33,0.23,-0.27,0.03599741582238305,-0.022907446432425576,0.14835298641951802
0,0,0,str(tail1_pos),str(tail2_pos)),0.364,0.673,3357.50245,S,01827.76966,E,244.8125,4.125,3.625,0.2,-0.44,-0.54,0.3272492347489368,0.1461713248545251,0.5705044992456465
0,0,0,str(tail1_pos),str(tail2_pos)),0.681,1.261,3357.50255,S,01827.76950,E,217.5625,-1.4375,5.4375,0.0,-0.15,0.63,-0.06544984694978735,-0.2792526803190927,0.5039638215133626
0,0,0,str(tail1_pos),str(tail2_pos)),0.944,1.749,3357.50256,S,01827.76916,E,218.75,6.8125,12.375,-0.43,-0.58,3.93,0.3097959422289935,0.19198621771937624,-1.1344640137963142
0,0,0,str(tail1_pos),str(tail2_pos)),1.789,3.313,3357.50274,S,01827.76869,E,235.875,9.3125,6.125,-0.12,0.38,-0.51,-0.12871803233458182,-0.1265363707695889,0.34033920413889424
0,0,0,str(tail1_pos),str(tail2_pos)),1.888,3.497,3357.50306,S,01827.76822,E,239.5625,3.4375,-0.1875,-0.36,-1.02,0.53,-0.19416787928436915,-0.1908953869368798,0.04799655442984406
0,0,0,str(tail1_pos),str(tail2_pos)),2.316,4.289,3357.50347,S,01827.76769,E,245.3125,3.875,-5.0625,-1.46,-0.55,-3.09,0.09817477042468103,-0.2552544031041707,-0.2814343418840856
