2022-10-10_08:25:27,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:28,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:30,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:30,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:31,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:31,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:32,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:32,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:32,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:33,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:33,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:33,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:34,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:34,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:34,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:35,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
2022-10-10_08:25:35,6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
6014,6014,6176,
