time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
5688,7449,6526,str(tail1_pos),str(tail2_pos)),6.640,12.296,3357.50710,S,01827.76487,E,159.1875,-0.9375,16.875,-2.81,-0.85,-1.01,0.33815754257390135,-0.11344640137963143,0.7079491778402
6319,7449,6526,str(tail1_pos),str(tail2_pos)),6.746,12.494,3357.50826,S,01827.76662,E,152.3125,1.875,17.125,-0.07,-2.13,-0.09,-0.1734420944169365,-0.34797501961636945,-0.16798794050445423
6672,7449,6526,str(tail1_pos),str(tail2_pos)),4.299,7.961,3357.50923,S,01827.76794,E,154.25,1.3125,14.75,0.38,-0.43,-1.92,0.2476185876266955,-0.7079491778402,-0.4406956361285682
6778,7449,6526,str(tail1_pos),str(tail2_pos)),2.409,4.462,3357.50978,S,01827.76863,E,130.125,-3.5,13.8125,0.6900000000000001,-0.4,1.09,-0.17016960206944712,-0.06654067773228381,0.35015668118136234
6778,7449,6526,str(tail1_pos),str(tail2_pos)),1.355,2.509,3357.50998,S,01827.76912,E,118.8125,-3.375,15.5,0.08,-0.48,-0.05,0.016362461737446838,-0.05235987755982989,0.02181661564992912
6778,7449,6526,str(tail1_pos),str(tail2_pos)),0.085,0.156,3357.51002,S,01827.76927,E,118.6875,-3.4375,14.5625,0.01,0.12,-0.36,-0.002181661564992912,-0.006544984694978736,-0.001090830782496456
6778,7449,6526,str(tail1_pos),str(tail2_pos)),0.026,0.048,3357.51004,S,01827.76925,E,118.6875,-3.4375,14.25,-0.08,0.17,0.11,0.003272492347489368,0.003272492347489368,-0.001090830782496456
6778,7449,6526,str(tail1_pos),str(tail2_pos)),0.048,0.088,3357.51002,S,01827.76927,E,118.6875,-3.4375,14.25,0.11,0.01,0.09,0.004363323129985824,-0.004363323129985824,-0.002181661564992912
2022-11-01_14:58:35
6778,7449,6526,str(tail1_pos),str(tail2_pos)),0.061,0.114,3357.51001,S,01827.76926,E,118.6875,-3.4375,14.25,0.04,0.18,0.25,-0.003272492347489368,-0.001090830782496456,0.001090830782496456
6778,7449,6526,str(tail1_pos),str(tail2_pos)),0.080,0.149,3357.51001,S,01827.76923,E,118.6875,-3.4375,14.25,0.04,0.17,-0.15,0.00545415391248228,-0.001090830782496456,0.0
6778,7449,6526,str(tail1_pos),str(tail2_pos)),0.060,0.112,3357.51003,S,01827.76922,E,119.25,-4.0,14.125,-1.11,-1.08,2.58,0.18216874067690814,-0.09708393964218458,0.04036073895236887
6778,7449,6526,str(tail1_pos),str(tail2_pos)),1.071,1.984,3357.50982,S,01827.76913,E,121.125,-11.4375,14.75,0.85,-1.29,-0.25,0.5246896063807953,-0.4374231437810788,1.4922565104551517
0,0,0,str(tail1_pos),str(tail2_pos)),1.519,2.814,3357.50947,S,01827.76895,E,100.0,-9.4375,13.3125,-1.6300000000000001,-1.44,-1.3800000000000001,-1.4431691252428112,1.0057459814617324,-0.5792311455056182
0,0,0,str(tail1_pos),str(tail2_pos)),2.400,4.445,3357.50906,S,01827.76843,E,75.375,-13.875,19.125,0.66,0.0,-1.08,-0.20507618710933373,0.04581489286485115,0.7046766854927106
0,0,0,str(tail1_pos),str(tail2_pos)),2.613,4.839,3357.50863,S,01827.76773,E,66.125,-12.1875,18.1875,0.35000000000000003,-0.84,1.3800000000000001,0.210530341021816,-0.01090830782496456,-0.24870941840919197
0,0,0,str(tail1_pos),str(tail2_pos)),2.655,4.916,3357.50815,S,01827.76703,E,81.0,-14.625,21.4375,-0.26,-0.74,1.17,0.3021601267515183,-0.29561514205653955,0.18435040224190105
0,0,0,str(tail1_pos),str(tail2_pos)),2.692,4.985,3357.50766,S,01827.76635,E,78.75,-13.25,13.5625,0.49,-0.46,-1.51,-0.10690141668465268,0.16580627893946132,-0.41560652813114973
0,0,0,str(tail1_pos),str(tail2_pos)),2.464,4.563,3357.50727,S,01827.76565,E,76.3125,-16.8125,18.375,2.65,-0.5,1.08,-0.08726646259971647,0.13962634015954636,0.31306843457648287
0,0,0,str(tail1_pos),str(tail2_pos)),1.232,2.282,3357.50709,S,01827.76515,E,73.9375,-20.1875,21.125,1.11,-0.12,0.32,0.25416357232167425,-0.4723297288209654,0.1505346479845109
0,0,0,str(tail1_pos),str(tail2_pos)),0.072,0.133,3357.50705,S,01827.76502,E,75.5,-8.1875,15.6875,-0.96,-0.46,-0.22,0.037088246604879506,-0.031634092692397225,-0.10799224746714914
0,0,0,str(tail1_pos),str(tail2_pos)),1.370,2.536,3357.50686,S,01827.76479,E,82.5625,-7.625,18.9375,0.63,-0.35000000000000003,0.25,-0.22362031041177347,0.18216874067690814,0.4505131131710363
0,0,0,str(tail1_pos),str(tail2_pos)),2.299,4.257,3357.50661,S,01827.76417,E,72.875,-15.3125,18.6875,1.2,-0.15,1.31,0.21271200258680892,-0.14508049407202864,0.13308135546456762
0,0,0,str(tail1_pos),str(tail2_pos)),2.586,4.789,3357.50636,S,01827.76338,E,77.625,-15.6875,17.375,1.07,0.07,-1.11,0.09708393964218458,0.2203478180642841,0.01090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),2.632,4.875,3357.50615,S,01827.76255,E,80.25,-15.75,17.3125,0.33,0.68,-1.48,-0.09926560120717749,0.06981317007977318,0.2650718801466388
0,0,0,str(tail1_pos),str(tail2_pos)),2.685,4.973,3357.50593,S,01827.76169,E,81.5,-15.9375,17.1875,0.8,-0.3,0.37,0.2519819107566813,-0.06217735460229799,0.10581058590215622
0,0,0,str(tail1_pos),str(tail2_pos)),2.601,4.817,3357.50577,S,01827.76083,E,77.0625,-18.0625,16.0625,0.35000000000000003,-0.4,1.23,-0.3937899124812206,-0.16035212502697901,0.06872233929727672
0,0,0,str(tail1_pos),str(tail2_pos)),2.805,5.195,3357.50557,S,01827.75995,E,67.375,-13.8125,15.25,0.64,0.3,-2.17,-0.10035643198967395,0.004363323129985824,0.013089969389957472
0,0,0,str(tail1_pos),str(tail2_pos)),2.816,5.216,3357.50531,S,01827.75903,E,79.125,-12.0,21.375,-0.35000000000000003,0.23,0.03,0.22362031041177347,-0.04363323129985824,0.026179938779914945
2022-11-01_14:58:55
0,0,0,str(tail1_pos),str(tail2_pos)),2.684,4.971,3357.50509,S,01827.75814,E,75.0625,-14.4375,21.1875,-0.47000000000000003,0.3,-0.88,-0.22580197197676638,-0.19416787928436915,-0.025089107997418487
0,0,0,str(tail1_pos),str(tail2_pos)),2.578,4.774,3357.50494,S,01827.75725,E,70.1875,-17.0625,17.875,0.09,0.91,-0.34,-0.38724492778624187,0.10144726277217041,-0.4406956361285682
0,0,0,str(tail1_pos),str(tail2_pos)),2.551,4.725,3357.50479,S,01827.75641,E,65.0625,-16.125,16.9375,0.8300000000000001,-0.2,1.49,-0.04145156973486533,0.16907877128695067,-0.36106498900632694
0,0,0,str(tail1_pos),str(tail2_pos)),2.599,4.814,3357.50459,S,01827.75552,E,65.625,-14.5625,15.25,0.6900000000000001,-0.63,1.97,-0.3534291735288517,-0.003272492347489368,-0.11344640137963143
0,0,0,str(tail1_pos),str(tail2_pos)),2.663,4.931,3357.50447,S,01827.75461,E,68.1875,-13.375,17.0,1.5,-0.8,1.3800000000000001,0.545415391248228,0.16798794050445423,-0.016362461737446838
0,0,0,str(tail1_pos),str(tail2_pos)),2.646,4.901,3357.50445,S,01827.75369,E,73.3125,-14.5,18.6875,0.36,0.52,-0.5700000000000001,-0.4723297288209654,0.2007128639793479,-0.4701480672559725
0,0,0,str(tail1_pos),str(tail2_pos)),2.333,4.320,3357.50445,S,01827.75283,E,81.125,-13.1875,18.1875,0.53,-0.58,1.7,0.33052172709642613,-0.24216443371421323,-0.08508480103472356
0,0,0,str(tail1_pos),str(tail2_pos)),2.315,4.287,3357.50438,S,01827.75204,E,89.25,-13.4375,18.6875,0.55,0.88,-0.34,-0.2530727415391778,0.3665191429188092,-0.36760997370130566
0,0,0,str(tail1_pos),str(tail2_pos)),2.343,4.340,3357.50423,S,01827.75126,E,89.5,-14.0625,16.25,0.86,0.29,-0.8300000000000001,-0.22471114119426994,-0.07853981633974483,0.1505346479845109
0,0,0,str(tail1_pos),str(tail2_pos)),2.243,4.154,3357.50404,S,01827.75052,E,96.875,-12.75,20.4375,0.84,1.1400000000000001,-0.19,-0.0272707695624114,0.17453292519943295,-0.19525871006686563
0,0,0,str(tail1_pos),str(tail2_pos)),2.032,3.763,3357.50386,S,01827.74987,E,99.625,-12.6875,19.6875,0.11,-0.29,1.1400000000000001,0.17671458676442586,-0.001090830782496456,-0.028361600344907856
0,0,0,str(tail1_pos),str(tail2_pos)),2.230,4.130,3357.50369,S,01827.74920,E,95.4375,-14.0625,20.5,0.63,0.52,-0.6,0.25416357232167425,0.1461713248545251,0.07526732399225546
0,0,0,str(tail1_pos),str(tail2_pos)),2.284,4.230,3357.50346,S,01827.74848,E,95.5625,-13.0,16.375,0.24,-0.24,-0.41000000000000003,0.30543261909900765,-0.7046766854927106,0.18871372537188688
0,0,0,str(tail1_pos),str(tail2_pos)),1.537,2.847,3357.50327,S,01827.74797,E,92.5,-10.5,22.25,1.17,0.87,-0.43,-0.2792526803190927,0.23234695667174513,-0.30870511144649704
0,0,0,str(tail1_pos),str(tail2_pos)),0.611,1.132,3357.50320,S,01827.74770,E,123.0,-5.3125,19.375,-0.54,0.22,2.0300000000000002,0.4243331743911214,-0.28361600344907856,0.08508480103472356
0,0,0,str(tail1_pos),str(tail2_pos)),0.064,0.119,3357.50321,S,01827.74770,E,120.6875,-0.4375,12.1875,0.0,-0.02,-0.03,0.0,0.001090830782496456,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.013,0.024,3357.50320,S,01827.74775,E,120.6875,-0.5625,12.1875,0.09,0.0,-0.13,-0.001090830782496456,-0.020725784867432664,-0.006544984694978736
0,0,0,str(tail1_pos),str(tail2_pos)),0.025,0.046,3357.50320,S,01827.74785,E,120.6875,-0.5,12.1875,0.0,0.01,-0.23,0.0,-0.002181661564992912,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.058,0.108,3357.50321,S,01827.74796,E,120.6875,-0.5,12.1875,-0.05,0.05,-0.16,0.001090830782496456,0.002181661564992912,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),0.085,0.157,3357.50325,S,01827.74794,E,120.6875,-0.5,12.1875,0.01,0.0,0.18,-0.002181661564992912,0.003272492347489368,-0.003272492347489368
