time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
6214,7096,6526,str(tail1_pos),str(tail2_pos)),1.639,3.035,3357.50650,S,01827.75511,E,124.6875,-0.8125,18.9375,0.24,0.35000000000000003,0.46,0.09490227807719166,-0.06872233929727672,-0.006544984694978736
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.075,0.139,3357.50664,S,01827.75512,E,124.75,-0.6875,18.75,-0.6,-0.32,0.3,-0.014180800172453928,0.01090830782496456,-0.030543261909900768
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.025,0.046,3357.50664,S,01827.75512,E,125.0625,-0.5,18.75,0.27,-0.14,0.53,0.011999138607461015,-0.020725784867432664,-0.009817477042468103
6214,7096,6526,str(tail1_pos),str(tail2_pos)),1.609,2.980,3357.50652,S,01827.75477,E,125.125,-0.4375,18.875,-0.72,-0.11,-0.09,-0.020725784867432664,0.06763150851478027,0.018544123302439753
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.327,4.309,3357.50617,S,01827.75421,E,125.125,-0.5625,18.9375,-0.53,0.04,-0.26,-0.022907446432425576,0.05126904677733343,0.001090830782496456
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.090,3.871,3357.50586,S,01827.75359,E,125.0,-0.4375,18.875,0.3,0.45,-1.55,0.028361600344907856,-0.16471544815696484,0.037088246604879506
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.444,4.527,3357.50548,S,01827.75296,E,124.625,-0.3125,18.75,-0.24,-0.06,1.3,0.025089107997418487,-0.006544984694978736,0.02181661564992912
6214,7096,6526,str(tail1_pos),str(tail2_pos)),3.042,5.633,3357.50495,S,01827.75226,E,124.4375,-0.3125,18.5,-0.09,0.0,0.72,0.039269908169872414,0.0818123086872342,-0.022907446432425576
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.518,4.663,3357.50447,S,01827.75158,E,124.75,-0.1875,18.375,-0.65,-0.1,-0.11,-0.015271630954950384,0.030543261909900768,-0.05672320068981571
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.525,4.675,3357.50408,S,01827.75085,E,125.5,-0.375,18.75,0.07,-0.13,1.28,0.01090830782496456,-0.011999138607461015,-0.05126904677733343
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.745,5.084,3357.50377,S,01827.75010,E,125.8125,-0.25,18.8125,-0.08,0.24,-0.02,-0.037088246604879506,-0.032724923474893676,0.030543261909900768
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.595,4.806,3357.50352,S,01827.74927,E,125.625,-0.125,19.75,0.33,-0.11,-0.05,-0.13199052468207118,0.039269908169872414,0.04036073895236887
2022-11-01_14:57:24
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.507,4.643,3357.50325,S,01827.74858,E,125.625,-0.1875,19.875,0.53,0.47000000000000003,1.0,-0.17998707911191522,0.07744898555724837,0.026179938779914945
6214,7096,6526,str(tail1_pos),str(tail2_pos)),2.431,4.502,3357.50300,S,01827.74779,E,125.625,-0.25,20.125,0.22,0.13,-0.35000000000000003,-0.10690141668465268,0.0272707695624114,-0.06872233929727672
6214,7096,6526,str(tail1_pos),str(tail2_pos)),1.702,3.152,3357.50295,S,01827.74716,E,125.6875,-0.3125,20.25,-0.48,0.06,0.53,-0.1308996938995747,-0.04036073895236887,-0.002181661564992912
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.058,0.107,3357.50295,S,01827.74690,E,125.6875,-0.25,20.3125,0.31,-0.19,0.46,-0.07853981633974483,0.04581489286485115,0.001090830782496456
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.529,0.979,3357.50296,S,01827.74686,E,125.6875,-0.3125,20.4375,0.2,0.15,0.42,-0.061086523819801536,0.07417649320975901,-0.011999138607461015
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.316,0.585,3357.50295,S,01827.74675,E,125.6875,-0.375,20.5,0.66,0.24,0.45,0.0,0.02399827721492203,-0.08726646259971647
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.115,0.212,3357.50293,S,01827.74672,E,125.8125,-0.3125,20.4375,-0.91,-0.17,-0.3,0.016362461737446838,-0.11999138607461016,-0.0272707695624114
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.080,0.148,3357.50291,S,01827.74670,E,125.8125,-0.1875,20.375,0.03,-0.08,0.9,0.08726646259971647,-0.055632369907319255,0.018544123302439753
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.067,0.124,3357.50314,S,01827.74713,E,125.9375,0.0,19.4375,0.0,-0.13,-0.33,0.05345070834232634,0.0272707695624114,0.007635815477475192
6214,7096,6526,str(tail1_pos),str(tail2_pos)),0.022,0.040,3357.50317,S,01827.74710,E,125.5,-0.25,18.0625,0.36,0.27,-0.49,0.18871372537188688,-0.04581489286485115,0.05672320068981571
0,0,0,str(tail1_pos),str(tail2_pos)),0.113,0.209,3357.50318,S,01827.74710,E,125.6875,-0.75,16.125,0.1,-0.3,0.11,0.11453723216212788,0.001090830782496456,0.04799655442984406
0,0,0,str(tail1_pos),str(tail2_pos)),0.061,0.113,3357.50320,S,01827.74707,E,123.5625,-1.4375,13.5,0.28,0.22,-0.04,-0.030543261909900768,0.015271630954950384,0.02399827721492203
0,0,0,str(tail1_pos),str(tail2_pos)),0.013,0.023,3357.50323,S,01827.74704,E,124.625,-1.4375,13.6875,0.16,-0.04,-0.04,0.0,0.008726646259971648,-0.008726646259971648
0,0,0,str(tail1_pos),str(tail2_pos)),0.071,0.132,3357.50325,S,01827.74701,E,124.6875,-1.0,14.0625,-0.25,0.26,-0.43,-0.09272061651219876,-0.001090830782496456,-0.039269908169872414
0,0,0,str(tail1_pos),str(tail2_pos)),0.019,0.034,3357.50326,S,01827.74699,E,127.0625,-1.5,13.75,0.01,0.08,-0.17,0.006544984694978736,-0.028361600344907856,-0.01090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.015,0.028,3357.50327,S,01827.74700,E,127.1875,-1.3125,13.75,0.05,0.05,-0.11,-0.003272492347489368,-0.002181661564992912,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.034,0.064,3357.50327,S,01827.74701,E,127.1875,-1.3125,13.75,0.07,-0.02,-0.01,-0.003272492347489368,0.0,0.004363323129985824
0,0,0,str(tail1_pos),str(tail2_pos)),0.012,0.022,3357.50328,S,01827.74700,E,127.1875,-1.3125,13.75,-0.05,0.03,-0.02,-0.003272492347489368,-0.001090830782496456,0.004363323129985824
0,0,0,str(tail1_pos),str(tail2_pos)),0.014,0.025,3357.50329,S,01827.74700,E,127.1875,-1.3125,13.75,0.0,0.01,-0.01,0.002181661564992912,0.004363323129985824,0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),0.024,0.044,3357.50330,S,01827.74703,E,127.1875,-1.3125,13.75,0.0,0.0,0.03,0.003272492347489368,-0.003272492347489368,0.001090830782496456
