time,steer_pos,thrust_pos,break_pos,tail1_pos,tail2_pos,vtg_knots,vtg_km,        gll,S/N,gll2,E/W,euler0,euler1,euler2,lin_acc0,lin_acc1mlin_acc2,gyro0,gyro1,gyro2
6443,6355,6526,str(tail1_pos),str(tail2_pos)),0.125,0.232,3357.50660,S,01827.75560,E,178.5,-0.1875,14.375,-0.33,-0.05,0.03,-0.002181661564992912,-0.00545415391248228,-0.00545415391248228
6443,6355,6526,str(tail1_pos),str(tail2_pos)),0.092,0.171,3357.50642,S,01827.75535,E,171.5625,0.9375,0.375,-0.02,-1.85,0.13,-0.6719517620178169,-0.00545415391248228,0.5552328682906961
6443,6355,6526,str(tail1_pos),str(tail2_pos)),0.570,1.056,3357.50633,S,01827.75528,E,178.6875,11.6875,10.5625,-0.89,-0.04,-1.98,0.06872233929727672,0.4603305902135044,0.20507618710933373
6443,6355,6526,str(tail1_pos),str(tail2_pos)),1.528,2.830,3357.50605,S,01827.75500,E,180.3125,5.25,6.4375,-0.25,-1.35,-0.76,0.3337942194439155,-0.03381575425739013,-0.5792311455056182
6443,6355,6526,str(tail1_pos),str(tail2_pos)),2.107,3.902,3357.50560,S,01827.75470,E,181.25,5.75,19.25,-0.63,0.73,-0.55,0.05672320068981571,0.02181661564992912,0.272707695624114
6443,6355,6526,str(tail1_pos),str(tail2_pos)),1.730,3.204,3357.50517,S,01827.75448,E,135.6875,-2.8125,17.0625,-0.34,0.53,-0.03,0.004363323129985824,0.06435901616729091,0.17889624832941878
0,0,0,str(tail1_pos),str(tail2_pos)),1.948,3.608,3357.50488,S,01827.75404,E,119.0625,0.375,19.375,0.4,-0.97,0.18,0.34797501961636945,0.06654067773228381,0.10581058590215622
0,0,0,str(tail1_pos),str(tail2_pos)),2.326,4.307,3357.50461,S,01827.75345,E,116.625,-0.1875,20.125,0.46,-0.5,0.45,-0.08944812416470939,-0.17671458676442586,0.2748893571891069
0,0,0,str(tail1_pos),str(tail2_pos)),2.134,3.953,3357.50473,S,01827.75325,E,119.9375,2.125,19.0625,0.67,0.45,-0.25,-0.41560652813114973,0.15489797111449674,0.20943951023931956
0,0,0,str(tail1_pos),str(tail2_pos)),2.267,4.198,3357.50472,S,01827.75282,E,112.125,1.75,21.3125,-0.16,-0.12,-0.73,0.3097959422289935,-0.16144295580947549,0.12544553998709243
0,0,0,str(tail1_pos),str(tail2_pos)),2.361,4.373,3357.50446,S,01827.75211,E,119.75,1.0,22.3125,0.65,0.35000000000000003,-1.25,-0.10690141668465268,-0.12871803233458182,-0.018544123302439753
0,0,0,str(tail1_pos),str(tail2_pos)),2.143,3.969,3357.50424,S,01827.75146,E,119.6875,1.125,19.5,-0.92,0.86,-0.28,-0.003272492347489368,0.46687557490848314,-0.030543261909900768
0,0,0,str(tail1_pos),str(tail2_pos)),2.010,3.722,3357.50411,S,01827.75084,E,113.5625,1.125,19.75,-0.04,-0.27,-0.5,0.12544553998709243,-0.12326387842209953,-0.030543261909900768
0,0,0,str(tail1_pos),str(tail2_pos)),2.111,3.909,3357.50405,S,01827.75022,E,124.625,-1.1875,25.125,-0.13,1.59,0.46,0.5323254218582705,0.24870941840919197,-0.42978732830360367
2022-11-01_14:53:32
0,0,0,str(tail1_pos),str(tail2_pos)),0.474,0.877,3357.50399,S,01827.74989,E,123.0625,-3.5,14.0625,1.51,0.46,-0.48,0.16035212502697901,0.22252947962927702,0.07090400086226964
0,0,0,str(tail1_pos),str(tail2_pos)),1.305,2.416,3357.50399,S,01827.75017,E,114.375,1.8125,8.4375,-0.86,-0.38,-0.18,-0.055632369907319255,0.21489366415180183,-0.006544984694978736
0,0,0,str(tail1_pos),str(tail2_pos)),0.649,1.201,3357.50392,S,01827.75038,E,118.5,-3.4375,8.8125,-0.17,0.24,0.17,-0.22252947962927702,0.0545415391248228,0.020725784867432664
0,0,0,str(tail1_pos),str(tail2_pos)),0.472,0.874,3357.50397,S,01827.75029,E,116.1875,-0.625,12.0625,3.54,-0.77,0.02,0.030543261909900768,0.08290313946973066,-0.28361600344907856
0,0,0,str(tail1_pos),str(tail2_pos)),0.464,0.860,3357.50387,S,01827.75018,E,116.6875,-0.4375,13.5,0.08,0.15,-0.17,-0.016362461737446838,-0.1505346479845109,-0.16907877128695067
0,0,0,str(tail1_pos),str(tail2_pos)),0.084,0.155,3357.50384,S,01827.74981,E,121.625,-0.625,12.9375,-0.6900000000000001,-0.02,-0.33,0.16907877128695067,-0.06981317007977318,0.4243331743911214
0,0,0,str(tail1_pos),str(tail2_pos)),0.009,0.016,3357.50382,S,01827.74953,E,121.125,0.0,13.875,-0.34,-0.11,-0.15,-0.026179938779914945,0.001090830782496456,0.004363323129985824
0,0,0,str(tail1_pos),str(tail2_pos)),1.268,2.348,3357.50377,S,01827.74981,E,121.125,-0.1875,14.1875,-0.13,0.06,0.09,-0.003272492347489368,0.004363323129985824,0.004363323129985824
0,0,0,str(tail1_pos),str(tail2_pos)),3.846,7.122,3357.50268,S,01827.75028,E,121.0625,-0.3125,14.1875,-0.06,-0.01,-0.13,0.0,0.0,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),3.585,6.639,3357.50194,S,01827.75109,E,121.0625,-0.3125,14.1875,-0.06,0.0,-0.16,0.002181661564992912,0.004363323129985824,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),1.704,3.155,3357.50169,S,01827.75067,E,121.0625,-0.3125,14.1875,-0.09,-0.03,0.06,0.0,-0.001090830782496456,0.0
0,0,0,str(tail1_pos),str(tail2_pos)),3.329,6.166,3357.50133,S,01827.74951,E,121.0625,-0.3125,14.1875,-0.06,-0.01,0.0,-0.001090830782496456,0.0,-0.001090830782496456
0,0,0,str(tail1_pos),str(tail2_pos)),2.870,5.315,3357.50166,S,01827.74844,E,121.0625,-0.3125,14.1875,-0.04,-0.08,-0.17,-0.004363323129985824,0.01090830782496456,0.003272492347489368
0,0,0,str(tail1_pos),str(tail2_pos)),0.247,0.458,3357.50183,S,01827.74939,E,121.0625,-0.5,14.25,-0.04,0.01,0.18,0.001090830782496456,-0.02399827721492203,-0.013089969389957472
0,0,0,str(tail1_pos),str(tail2_pos)),0.058,0.107,3357.50285,S,01827.74939,E,121.0,-0.1875,13.1875,-0.04,0.0,-0.16,0.013089969389957472,-0.04799655442984406,0.02399827721492203
0,0,0,str(tail1_pos),str(tail2_pos)),0.040,0.074,3357.50313,S,01827.74905,E,120.625,0.125,12.4375,-0.09,-0.18,0.5700000000000001,0.039269908169872414,-0.038179077387375956,0.00545415391248228
0,0,0,str(tail1_pos),str(tail2_pos)),0.087,0.161,3357.50321,S,01827.74898,E,119.8125,-0.8125,12.5,-0.23,-0.03,-0.13,-0.01090830782496456,-0.03490658503988659,-0.009817477042468103
0,0,0,str(tail1_pos),str(tail2_pos)),0.034,0.063,3357.50329,S,01827.74903,E,119.625,-0.875,13.125,0.03,0.01,0.06,0.0,-0.006544984694978736,-0.002181661564992912
0,0,0,str(tail1_pos),str(tail2_pos)),0.067,0.124,3357.50330,S,01827.74921,E,119.3125,-0.875,13.125,-0.13,-0.06,0.1,-0.001090830782496456,0.004363323129985824,0.013089969389957472
0,0,0,str(tail1_pos),str(tail2_pos)),0.026,0.048,3357.50331,S,01827.74938,E,119.625,-0.8125,13.1875,-0.1,-0.01,0.0,0.003272492347489368,-0.00545415391248228,-0.015271630954950384
